	agitation rate	Biotin	CoSO4.7H2O	CuSO4.5H2O	DIP	EMS	FeSO4.7H2O	Folic Acid	gamma	H2O2	illumination	KCl	knockout	L-alanine	L-arg-HCl	L-asn	L-asp	L-gln	L-glu	L-gly	L-his-HCl	L-ile	L-leu	L-lys-HCl	L-met	L-phe	L-pro	L-ser	L-thre	L-trp	L-tyr	L-val	media-to-flask-volume-ratio	MgSO4.7H2O	MnSO4.H2O	MOPS buffer	Na3C6H5O7	NaCl	NaH2PO4	NiSO4.H2O	Optical density (600nm)	Oxoid peptone	oxygen	pH	shaking	temperature	Thiamine HCl	time	Time after add CoSO4	Time after add Dip	Uracil	uv	ZnSO4.7H2O	GWAP Import Date	SBEAMS Processing Date	Title Date
part of recipe		y	y	y			y	y						y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y																	y	y	y					
ura3_Cu_1000um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_0800um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_0800um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_1000um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_1000um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_1500um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
ura3_Mn_1500um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	ura3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_0a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_0b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_0700um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_0700um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_0850um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_0850um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_1000um_a_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
vng1179_Cu_1000um_b_vs_NRC-1d.sig	0	0	0	0	0	0	0	0	0	0	Light	0.027	vng1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.01	4.28	0	0	0.7	1	50	0	0	37	0	0	0	0	0	0	0	20050825
